CATEGORIE;DATE;QUART;PDQ;X;Y;LONGITUDE;LATITUDE
Vol dans / sur vehicule moteur;2019-06-21;jour;15;298184.078010362;5037666.5400053;#CHAMP!;45.47889321660673
Introduction;2019-06-21;jour;22;300041.641;5043534.816;#CHAMP!;45.5317135692259
Introduction;2019-06-21;jour;27;292486.334001407;5045053.77099445;#CHAMP!;45.54528910066495
Mefait;2019-06-21;soir;13;297088.279003816;5032124.983992569;#CHAMP!;45.429016311001334
Vol dans / sur vehicule moteur;2019-06-21;jour;4;280117.361994631;5040324.73100763;#CHAMP!;45.502407496307576
Vols qualifies;2019-06-21;soir;4;280117.361994631;5040324.73100763;#CHAMP!;45.502407496307576
Introduction;2019-06-21;soir;38;299190.81299644493;5041656.57600446;#CHAMP!;45.51480610218484
Introduction;2019-06-21;nuit;38;299190.81299644493;5041656.57600446;#CHAMP!;45.51480610218484
Vol dans / sur vehicule moteur;2019-06-21;jour;38;0;0;1;1
Mefait;2019-06-21;jour;38;0;0;1;1
Introduction;2019-06-21;nuit;46;300463.136009532;5052980.97499174;#CHAMP!;45.61671581885395
Vol de vehicule moteur;2019-06-21;nuit;46;300463.136009532;5052980.97499174;#CHAMP!;45.61671581885395
Mefait;2019-06-21;jour;22;0;0;1;1
Mefait;2019-06-21;jour;13;0;0;1;1
Vol dans / sur vehicule moteur;2019-06-21;jour;27;292030.441997419;5044993.65899548;#CHAMP!;45.54473998493991
Vol de vehicule moteur;2019-06-21;soir;46;300280.4689919411;5051035.99999719;#CHAMP!;45.59921326471397
Vol de vehicule moteur;2019-06-21;soir;26;293135.188006532;5039877.45099128;#CHAMP!;45.498721827932876
Introduction;2019-06-21;soir;13;296077.094005328;5031070.500007431;#CHAMP!;45.41951561610458
Vol de vehicule moteur;2019-06-21;jour;35;297774.28900804;5045051.58899357;#CHAMP!;45.545342873435025
Vol dans / sur vehicule moteur;2019-06-21;jour;26;293512.938007757;5043085.9999969;#CHAMP!;45.52759980248258
Introduction;2019-06-21;soir;44;298983.683999275;5046104.52899461;#CHAMP!;45.55482874254977
Vol dans / sur vehicule moteur;2019-06-20;jour;49;305530.88600797893;5057197.14199663;#CHAMP!;45.65466696810993
Vol de vehicule moteur;2019-06-20;soir;42;297693.4689946931;5050384.000007689;#CHAMP!;45.59332476223605
Mefait;2019-06-20;nuit;49;304500.6559957771;5054710.99999767;#CHAMP!;45.632296465512404
Vol de vehicule moteur;2019-06-20;jour;12;296252.96899906493;5038084.99999974;#CHAMP!;45.482637737573924
Vol de vehicule moteur;2019-06-20;jour;27;293431.918001554;5048134.050994711;#CHAMP!;45.57302249616546
Introduction;2019-06-20;nuit;7;289566.881;5038191.736;#CHAMP!;45.48348431121988
Mefait;2019-06-20;jour;49;304278.0940023841;5054679.499993569;#CHAMP!;45.63201288976218
Vol de vehicule moteur;2019-06-20;nuit;16;298440.68799477693;5033880.50000123;#CHAMP!;45.44482697185345
Introduction;2019-06-20;jour;13;295243.125;5033283.416;#CHAMP!;45.43941770346494
Vol de vehicule moteur;2019-06-20;jour;31;295805.084;5044185.786;#CHAMP!;45.53752942858001
Vols qualifies;2019-06-20;nuit;22;300841.174003896;5044078.72500314;#CHAMP!;45.536612868288444
Mefait;2019-06-20;jour;16;299041.468995776;5035811.00000045;#CHAMP!;45.46220378595239
Introduction;2019-06-20;jour;45;297023.530995568;5055365.78399202;#CHAMP!;45.63814487282695
Vols qualifies;2019-06-20;soir;12;298095.461;5038908.547;#CHAMP!;45.490068508497515
Introduction;2019-06-20;soir;20;300241.442001412;5039093.983001031;#CHAMP!;45.49175446061393
Introduction;2019-06-20;nuit;44;298028.658991073;5047303.88300014;#CHAMP!;45.56561229304852
Introduction;2019-06-20;jour;42;296957.052993424;5048801.018001489;#CHAMP!;45.579072723722504
Mefait;2019-06-20;jour;39;295946.38;5053114.225;#CHAMP!;45.617871961615805
Introduction;2019-06-20;nuit;15;298493.637002945;5038137.24899889;#CHAMP!;45.483131735635105
Vol de vehicule moteur;2019-06-20;nuit;7;290403.125003922;5040037.99999664;#CHAMP!;45.500115483524255
Introduction;2019-06-20;soir;5;282404.7810061621;5037605.00000028;#CHAMP!;45.47801162125692
Mefait;2019-06-20;soir;15;297723.860004105;5035369.692991009;#CHAMP!;45.45822058668378
Mefait;2019-06-20;nuit;44;298007.5860078191;5045431.09200812;#CHAMP!;45.54876008849631
Introduction;2019-06-20;jour;44;300488.8489941189;5045339.07500788;#CHAMP!;45.547951865526414
Vol de vehicule moteur;2019-06-20;jour;4;280430.781003558;5039512.00000517;#CHAMP!;45.49510531500996
Introduction;2019-06-20;soir;13;293056.3230004631;5031632.09200184;#CHAMP!;45.42452493199514
Introduction;2019-06-20;soir;21;300632.116005373;5041174.970997191;#CHAMP!;45.510482526776364
Vol dans / sur vehicule moteur;2019-06-20;jour;10;289710.795002683;5044972.51099926;#CHAMP!;45.54450330311296
Mefait;2019-06-20;soir;35;296870.04299127;5044215.75600778;#CHAMP!;45.53781204403131
Introduction;2019-06-20;soir;42;297792.37499431893;5050531.000008449;#CHAMP!;45.59464851242302
Vol dans / sur vehicule moteur;2019-06-20;soir;13;294263.499;5033699.956;#CHAMP!;45.443151862409344
Introduction;2019-06-20;soir;27;292465.914;5046020.179;#CHAMP!;45.55398479007924
Vol dans / sur vehicule moteur;2019-06-20;jour;44;299825.24200275604;5048407.74499145;#CHAMP!;45.5755603525204
Vol de vehicule moteur;2019-06-20;nuit;31;296209.4799999871;5046185.069009089;#CHAMP!;45.55552476982563
Vol dans / sur vehicule moteur;2019-06-20;nuit;48;301571.518007002;5047895.46999783;#CHAMP!;45.57096103331994
Mefait;2019-06-20;soir;30;295913.627994165;5047322.1410068;#CHAMP!;45.565752796262316
Mefait;2019-06-20;soir;23;301228.6650024591;5044857.89399435;#CHAMP!;45.54362621200775
Mefait;2019-06-20;nuit;44;298575.50700020493;5045150.16899432;#CHAMP!;45.54623755164466
Mefait;2019-06-20;jour;44;297961.085998056;5045354.59200866;#CHAMP!;45.548071259841834
Vol de vehicule moteur;2019-06-20;nuit;48;303059.38400544896;5050297.89700767;#CHAMP!;45.59258411604483
Introduction;2019-06-20;nuit;3;279058.938;5040764.5;#CHAMP!;45.50632640849961
Vol de vehicule moteur;2019-06-20;jour;3;281368.5;5041014;#CHAMP!;45.508652893250044
Mefait;2019-06-20;soir;38;299024.1099972369;5041835.57699779;#CHAMP!;45.51641546433056
Vol dans / sur vehicule moteur;2019-06-20;jour;48;303084.839994076;5050890.00100158;#CHAMP!;45.59791209901809
Vol dans / sur vehicule moteur;2019-06-20;jour;10;288691.506009215;5043101.796995271;#CHAMP!;45.527647195368594
Mefait;2019-06-20;nuit;39;295154.7690071709;5051741.21999254;#CHAMP!;45.605506798652904
Vol de vehicule moteur;2019-06-20;jour;11;295411.79200168094;5036902.9219923;#CHAMP!;45.47199006048815
Vol dans / sur vehicule moteur;2019-06-20;soir;20;0;0;1;1
Vol de vehicule moteur;2019-06-20;nuit;45;301952.376808907;5059140.29865712;#CHAMP!;45.67214637335514
Introduction;2019-06-20;soir;46;300499.76499232603;5050757.16099428;#CHAMP!;45.596705585369016
Vol dans / sur vehicule moteur;2019-06-20;soir;11;0;0;1;1
Mefait;2019-06-20;jour;7;0;0;1;1
Vol dans / sur vehicule moteur;2019-06-20;jour;39;0;0;1;1
Mefait;2019-06-20;nuit;11;0;0;1;1
Mefait;2019-06-20;soir;21;0;0;1;1
Vol dans / sur vehicule moteur;2019-06-20;jour;30;0;0;1;1
Mefait;2019-06-20;soir;7;0;0;1;1
Vols qualifies;2019-06-20;nuit;38;298087.29800590803;5043466.08799921;#CHAMP!;45.5310790443743
Vol dans / sur vehicule moteur;2019-06-20;soir;20;298387.630999893;5039874.23699666;#CHAMP!;45.498760952479124
Mefait;2019-06-20;nuit;44;298007.5860078191;5045431.09200812;#CHAMP!;45.54876008849631
Vol de vehicule moteur;2019-06-20;nuit;45;299202.303010135;5056464.11299622;#CHAMP!;45.64804884245644
Mefait;2019-06-20;soir;4;280802.547006905;5039339.42100507;#CHAMP!;45.493565279332614
Vol dans / sur vehicule moteur;2019-06-20;jour;38;299151.65400549;5042045.309001169;#CHAMP!;45.51830376174526
Introduction;2019-06-20;soir;44;300340.653002996;5044891.71700662;#CHAMP!;45.54392544505765
Introduction;2019-06-20;jour;38;299410.014998474;5041515.57499336;#CHAMP!;45.51353904665924
Vol de vehicule moteur;2019-06-20;soir;12;298605.254009488;5039325.05100425;#CHAMP!;45.49382110569913
Mefait;2019-06-20;soir;38;299130.230006498;5040703.56499846;#CHAMP!;45.50623002730377
Vol dans / sur vehicule moteur;2019-06-20;soir;38;298330.770006372;5042285.59699319;#CHAMP!;45.52045883457002
Introduction;2019-06-20;soir;49;305580.705007999;5055711.08299954;#CHAMP!;45.641295056576666
Introduction;2019-06-20;jour;21;300659.38;5039604.89;#CHAMP!;45.49635443181347
Mefait;2019-06-20;jour;33;0;0;1;1
Vol dans / sur vehicule moteur;2019-06-20;soir;38;0;0;1;1
Vols qualifies;2019-06-20;nuit;20;0;0;1;1
Vols qualifies;2019-06-20;jour;39;295235.496992958;5053695.68299978;#CHAMP!;45.62309462880465
Vol dans / sur vehicule moteur;2019-06-20;jour;21;0;0;1;1
Vol de vehicule moteur;2019-06-20;nuit;27;0;0;1;1
Introduction;2019-06-20;soir;13;294047.692;5031368.616;#CHAMP!;45.42216997668519
Vol de vehicule moteur;2019-06-20;jour;46;0;0;1;1
Vol de vehicule moteur;2019-06-20;jour;22;0;0;1;1
Vol dans / sur vehicule moteur;2019-06-20;nuit;21;300489.762993173;5041781.12100518;#CHAMP!;45.51593604779964
Vol dans / sur vehicule moteur;2019-06-20;jour;44;299891.507;5048202.263;#CHAMP!;45.573711832138045
Introduction;2019-06-20;jour;46;298947.09400394803;5052165.99999287;#CHAMP!;45.60937135501715
Mefait;2019-06-20;jour;45;297343.121;5054147.676;#CHAMP!;45.627187583987315
Introduction;2019-06-20;soir;21;299695.431;5041187.301;#CHAMP!;45.51058725032671
Vol dans / sur vehicule moteur;2019-06-20;jour;20;299198.426991791;5040863.06699252;#CHAMP!;45.50766584377387
Mefait;2019-06-20;jour;13;296259.881198574;5034033.8170557;#CHAMP!;45.44618335369129
Vol de vehicule moteur;2019-06-20;nuit;39;293951.28100285603;5051638.0000081295;#CHAMP!;45.60456025905787
Introduction;2019-06-20;nuit;33;295191.415;5043249.07;#CHAMP!;45.529092326734904
Mefait;2019-06-20;nuit;21;300627.267;5040036.122;#CHAMP!;45.50023465313651
Mefait;2019-06-20;nuit;44;298951.8540095631;5045354.95099968;#CHAMP!;45.5480835138333
Vol de vehicule moteur;2019-06-19;soir;42;299411.4260020509;5049090.13199919;#CHAMP!;45.58169759678779
Introduction;2019-06-19;nuit;26;293747.18799405603;5041934.50000018;#CHAMP!;45.51724193108614
Vol de vehicule moteur;2019-06-19;soir;7;291568.6249908741;5042210.5000072;#CHAMP!;45.51968754194198
Vol dans / sur vehicule moteur;2019-06-19;jour;12;296252.96899906493;5038084.99999974;#CHAMP!;45.482637737573924
Vol dans / sur vehicule moteur;2019-06-19;jour;39;294523.313009475;5050741.99999568;#CHAMP!;45.596506517111884
Vol de vehicule moteur;2019-06-19;jour;39;295360.900996257;5050778.382996409;#CHAMP!;45.596845775616494
Introduction;2019-06-19;soir;20;298491.100996713;5039745.65399794;#CHAMP!;45.49760485079945
Vol de vehicule moteur;2019-06-19;jour;16;299875.781007045;5035758.49999363;#CHAMP!;45.461737744408104
Vols qualifies;2019-06-19;jour;13;294198.03099247;5031960.50000338;#CHAMP!;45.42749835655328
Vol de vehicule moteur;2019-06-19;jour;8;290844.62;5034267.939;#CHAMP!;45.448202951760855
Mefait;2019-06-19;nuit;4;282172.875002106;5039587.50000799;#CHAMP!;45.49584335473407
Mefait;2019-06-19;soir;4;282172.875002106;5039587.50000799;#CHAMP!;45.49584335473407
Vol dans / sur vehicule moteur;2019-06-19;nuit;13;296909.312989399;5032535.99999341;#CHAMP!;45.43271285475238
Introduction;2019-06-19;soir;35;297745.9100090109;5044659.11000682;#CHAMP!;45.54181092139683
Introduction;2019-06-19;soir;27;293126.122006502;5045934.0569993;#CHAMP!;45.55322121764765
Vol dans / sur vehicule moteur;2019-06-19;nuit;15;297373.108010113;5035384.52600553;#CHAMP!;45.4583504209429
Introduction;2019-06-19;nuit;3;280091.715738593;5040393.66949518;#CHAMP!;45.50302691716881
Vol dans / sur vehicule moteur;2019-06-19;jour;49;304060.249;5058914.161;#CHAMP!;45.6701170013834
Vol dans / sur vehicule moteur;2019-06-19;soir;27;292896.322996584;5048275.503009129;#CHAMP!;45.57428636640939
Vol de vehicule moteur;2019-06-19;nuit;46;299141.420009483;5051031.62600207;#CHAMP!;45.59916556893877
Vol dans / sur vehicule moteur;2019-06-19;jour;7;288359.834;5042320.931;#CHAMP!;45.52061295637462
Vol dans / sur vehicule moteur;2019-06-19;soir;7;288359.834;5042320.931;#CHAMP!;45.52061295637462
Introduction;2019-06-19;soir;22;300385.902993148;5042509.0880085295;#CHAMP!;45.522485936546275
Vol dans / sur vehicule moteur;2019-06-19;soir;7;289746.8;5043168.051;#CHAMP!;45.52826696187123
Vol dans / sur vehicule moteur;2019-06-19;nuit;20;299101.342006802;5040012.55800724;#CHAMP!;45.50001181879886
Introduction;2019-06-19;jour;21;300440.759;5041300.129;#CHAMP!;45.51160758036466
Vol de vehicule moteur;2019-06-19;soir;30;294934.55900773196;5048109.549995249;#CHAMP!;45.57282495353603
Vol dans / sur vehicule moteur;2019-06-19;jour;13;297381.718992122;5032789.50000276;#CHAMP!;45.43499915251991
Vol dans / sur vehicule moteur;2019-06-19;jour;7;286714.859;5041618.731;#CHAMP!;45.51425359461995
Mefait;2019-06-19;jour;39;294434.437992543;5051691.49999325;#CHAMP!;45.60504903757057
Vol dans / sur vehicule moteur;2019-06-19;jour;39;294517.266;5053395.942;#CHAMP!;45.62038723385042
Vol dans / sur vehicule moteur;2019-06-19;soir;20;299287.578005718;5040727.16800696;#CHAMP!;45.506443678314994
Introduction;2019-06-19;jour;35;296430.885993546;5044719.21500126;#CHAMP!;45.542337210612644
Introduction;2019-06-19;jour;39;294333.784004805;5051348.3120062;#CHAMP!;45.601959439210525
Introduction;2019-06-19;soir;21;300706.177991082;5040868.234992599;#CHAMP!;45.50772282700971
Vols qualifies;2019-06-19;soir;11;294890.31699356803;5036115.82299988;#CHAMP!;45.464900174143516
Vols qualifies;2019-06-19;soir;26;296181.37999699;5039538.17499417;#CHAMP!;45.49571315886612
Introduction;2019-06-19;soir;42;299180.093992058;5049283.70900335;#CHAMP!;45.583437629937244
Vol dans / sur vehicule moteur;2019-06-19;soir;21;300325.7839969081;5040773.93400416;#CHAMP!;45.50687193074666
Vol dans / sur vehicule moteur;2019-06-19;soir;21;300459.4779996811;5041733.76299735;#CHAMP!;45.515509713354035
Mefait;2019-06-19;jour;39;295568.6630042321;5053397.56499833;#CHAMP!;45.620416603639285
Mefait;2019-06-19;soir;39;293484.468994806;5049557.00000159;#CHAMP!;45.5858274470173
Mefait;2019-06-19;jour;44;298924.0859998469;5045293.60099695;#CHAMP!;45.547531231226856
Mefait;2019-06-19;soir;33;294518.054992516;5043570.59500072;#CHAMP!;45.5319759168578
Introduction;2019-06-19;jour;22;300435.28798982;5043829.60100592;#CHAMP!;45.534368732914196
Introduction;2019-06-19;jour;26;294771.163002637;5039555.54500323;#CHAMP!;45.49585061777025
Vol dans / sur vehicule moteur;2019-06-19;soir;45;297278.38001033;5053163.04999923;#CHAMP!;45.6183269966022
Vol dans / sur vehicule moteur;2019-06-19;jour;16;299157.7059957989;5035603.72099234;#CHAMP!;45.46033953653636
Mefait;2019-06-19;nuit;38;299304.549;5042427.486;#CHAMP!;45.52174396382932
Vol dans / sur vehicule moteur;2019-06-19;soir;27;0;0;1;1
Vol dans / sur vehicule moteur;2019-06-19;jour;42;0;0;1;1
Mefait;2019-06-19;jour;42;297285.5309973671;5048314.00000084;#CHAMP!;45.57469401458308
Vol dans / sur vehicule moteur;2019-06-19;jour;1;274372.155992285;5030687.499993489;#CHAMP!;45.415461940467296
Vol dans / sur vehicule moteur;2019-06-19;soir;30;0;0;1;1
Vol dans / sur vehicule moteur;2019-06-19;soir;49;0;0;1;1
Mefait;2019-06-19;soir;21;0;0;1;1
Vol de vehicule moteur;2019-06-19;soir;20;0;0;1;1
Vols qualifies;2019-06-19;soir;35;0;0;1;1
Vol dans / sur vehicule moteur;2019-06-19;soir;15;0;0;1;1
Vol dans / sur vehicule moteur;2019-06-19;soir;22;0;0;1;1
Vol dans / sur vehicule moteur;2019-06-19;nuit;48;301581.0360045951;5048058.660992249;#CHAMP!;45.5724295220839
Mefait;2019-06-19;jour;38;299559.159991685;5042464.671992431;#CHAMP!;45.52208053863009
Vol dans / sur vehicule moteur;2019-06-19;soir;48;303046.067;5047573.313;#CHAMP!;45.568067438446285
Introduction;2019-06-19;nuit;35;296381.301989416;5044052.57900407;#CHAMP!;45.536337984553974
Introduction;2019-06-19;soir;44;299107.27499964694;5047222.98399464;#CHAMP!;45.56489399451051
Vol dans / sur vehicule moteur;2019-06-19;jour;3;277936.031009785;5039665.500002409;#CHAMP!;45.4963949652028
Vol dans / sur vehicule moteur;2019-06-19;jour;3;277936.031009785;5039665.500002409;#CHAMP!;45.4963949652028
Introduction;2019-06-19;jour;31;296602.208000836;5045599.23600774;#CHAMP!;45.550257981849136
Vols qualifies;2019-06-19;jour;21;300195.81199056;5041728.07999974;#CHAMP!;45.51545688429379
Vol dans / sur vehicule moteur;2019-06-19;jour;38;299425.014998168;5041561.07500538;#CHAMP!;45.513948590058234
Vol dans / sur vehicule moteur;2019-06-19;soir;38;299425.014998168;5041561.07500538;#CHAMP!;45.513948590058234
Vol dans / sur vehicule moteur;2019-06-19;jour;15;299245.180998478;5037722.04500788;#CHAMP!;45.479401924957045
Vol dans / sur vehicule moteur;2019-06-19;jour;39;293437.781009753;5049842.49999501;#CHAMP!;45.58839569144481
Mefait;2019-06-19;soir;38;299269.622991625;5041387.71300219;#CHAMP!;45.512387393053
Introduction;2019-06-19;jour;48;303536.112004585;5050174.88999504;#CHAMP!;45.591478293209505
Mefait;2019-06-19;soir;13;0;0;1;1
Mefait;2019-06-19;jour;38;0;0;1;1
Introduction;2019-06-19;jour;31;0;0;1;1
Introduction;2019-06-19;jour;21;0;0;1;1
Vol de vehicule moteur;2019-06-19;jour;3;275714.46;5036067.671;#CHAMP!;45.46393163635614
Vol dans / sur vehicule moteur;2019-06-19;soir;10;287980.812;5043892.817;#CHAMP!;45.53474826066909
Vols qualifies;2019-06-19;nuit;27;0;0;1;1
Introduction;2019-06-19;jour;21;0;0;1;1
Mefait;2019-06-19;soir;13;0;0;1;1
Introduction;2019-06-19;soir;23;301596.0249935431;5045274.73900596;#CHAMP!;45.547378920310095
Mefait;2019-06-19;jour;20;299268.743995606;5039317.30400081;#CHAMP!;45.49375696941433
Vol dans / sur vehicule moteur;2019-06-19;jour;20;299268.743995606;5039317.30400081;#CHAMP!;45.49375696941433
Mefait;2019-06-19;nuit;39;294173.493;5051705.622;#CHAMP!;45.605172170680355
Vol dans / sur vehicule moteur;2019-06-19;soir;3;274516.78100986604;5034931.50000586;#CHAMP!;45.45365713986469
Vol dans / sur vehicule moteur;2019-06-19;soir;11;295641.069993366;5036312.63000639;#CHAMP!;45.46668138355053
Vol dans / sur vehicule moteur;2019-06-19;soir;21;300450.522000006;5040241.31899166;#CHAMP!;45.50208002417906
Vol dans / sur vehicule moteur;2019-06-18;nuit;49;305541.211;5061569.399;#CHAMP!;45.69400922142015
Vol de vehicule moteur;2019-06-18;nuit;9;291988.531;5036362.5;#CHAMP!;45.46707269070275
Mefait;2019-06-18;soir;46;301146.6880038811;5052331.50000475;#CHAMP!;45.61087560941666
Introduction;2019-06-18;jour;39;295075.218999867;5052852.99999302;#CHAMP!;45.61550975232408
Introduction;2019-06-18;soir;48;303301.10698956;5052385.10100538;#CHAMP!;45.6113659109049
Vol de vehicule moteur;2019-06-18;nuit;33;294153.058006133;5043384.47200185;#CHAMP!;45.53029563426972
Mefait;2019-06-18;soir;7;291217.257;5041176.162;#CHAMP!;45.51037342914744
Introduction;2019-06-18;nuit;21;300470.829993451;5040734.56999175;#CHAMP!;45.506518632165076
Mefait;2019-06-18;jour;22;299704.73600357;5042656.89800363;#CHAMP!;45.5238113430175
Mefait;2019-06-18;jour;4;279084.188000197;5037749.4999911;#CHAMP!;45.479197471562706
Vols qualifies;2019-06-18;jour;23;302220.547991273;5045511.46699454;#CHAMP!;45.54951167607035
Introduction;2019-06-18;jour;23;301711.5019950091;5044651.87499374;#CHAMP!;45.541774685827754
Introduction;2019-06-18;jour;9;292316.697;5035396.651;#CHAMP!;45.458387480314705
Vol dans / sur vehicule moteur;2019-06-18;soir;48;301954.3070098741;5048719.60199979;#CHAMP!;45.57837850324319
Vol dans / sur vehicule moteur;2019-06-18;soir;39;294839.72499202803;5053221.01199442;#CHAMP!;45.618817872306415
Mefait;2019-06-18;jour;23;301441.67600886396;5045337.16600008;#CHAMP!;45.54793993358886
Mefait;2019-06-18;nuit;20;298536.95;5040050.705;#CHAMP!;45.500350243307665
Introduction;2019-06-18;jour;23;300833.623995124;5044682.97100916;#CHAMP!;45.542050054062
Vol dans / sur vehicule moteur;2019-06-18;soir;7;288359.834;5042320.931;#CHAMP!;45.52061295637462
